time,g_iAdData0,
45.078,27031,
45.079,27045,
45.08,27044,
45.081,27008,
45.082,27036,
45.083,27037,
45.084,27039,
45.085,27038,
45.086,27041,
45.087,27041,
45.089,27047,
45.09,27039,
45.091,27042,
45.092,27059,
45.093,27026,
45.094,27032,
45.095,27057,
45.096,27063,
45.097,27041,
45.098,27053,
45.099,27053,
45.1,27048,
45.101,27057,
45.102,27072,
45.103,27043,
45.104,27054,
45.105,27055,
45.106,27065,
45.107,27066,
45.108,27079,
45.109,27066,
45.11,27057,
45.111,27079,
45.112,27081,
45.113,27075,
45.114,27059,
45.115,27082,
45.116,27084,
45.117,27083,
45.118,27083,
45.119,27079,
45.12,27078,
45.122,27075,
45.123,27067,
45.124,27084,
45.125,27072,
45.126,27088,
45.127,27088,
45.128,27071,
45.129,27091,
45.13,27093,
45.131,27072,
45.132,27094,
45.133,27083,
45.134,27099,
45.135,27085,
45.137,27105,
45.138,27087,
45.139,27095,
45.14,27096,
45.141,27093,
45.142,27104,
45.143,27090,
45.144,27113,
45.145,27109,
45.146,27086,
45.148,27103,
45.148,27103,
45.149,27090,
45.15,27109,
45.151,27107,
45.152,27091,
45.153,27101,
45.154,27107,
45.155,27115,
45.156,27129,
45.157,27103,
45.158,27131,
45.158,27113,
45.159,27117,
45.16,27123,
45.161,27110,
45.162,27114,
45.164,27119,
45.164,27119,
45.165,27114,
45.166,27113,
45.167,27112,
45.168,27121,
45.169,27141,
45.169,27131,
45.17,27133,
45.171,27114,
45.172,27119,
45.173,27139,
45.174,27120,
45.175,27124,
45.176,27131,
45.177,27137,
45.178,27135,
45.179,27138,
45.18,27157,
45.181,27135,
45.182,27143,
45.183,27125,
45.184,27139,
45.185,27142,
45.186,27139,
45.187,27128,
45.188,27141,
45.189,27157,
45.19,27147,
45.191,27139,
45.192,27154,
45.193,27152,
45.194,27151,
45.195,27137,
45.196,27142,
45.197,27159,
45.198,27146,
45.199,27151,
45.199,27138,
45.2,27157,
45.201,27141,
45.202,27161,
45.202,27147,
45.203,27159,
45.204,27148,
45.205,27151,
45.206,27159,
45.207,27160,
45.207,27169,
45.208,27166,
45.209,27159,
45.21,27150,
45.211,27169,
45.212,27181,
45.213,27167,
45.214,27181,
45.215,27155,
45.216,27179,
45.217,27173,
45.218,27164,
45.219,27161,
45.22,27165,
45.221,27169,
45.222,27172,
45.223,27172,
45.224,27175,
45.225,27169,
45.226,27188,
45.227,27179,
45.228,27184,
45.229,27181,
45.23,27189,
45.231,27195,
45.232,27198,
45.233,27195,
45.234,27194,
45.235,27182,
45.236,27190,
45.237,27179,
45.239,27195,
45.24,27191,
45.24,27199,
45.241,27199,
45.242,27187,
45.243,27187,
45.244,27201,
45.245,27206,
45.246,27199,
45.247,27193,
45.248,27201,
45.249,27205,
45.25,27206,
45.251,27216,
45.252,27216,
45.253,27199,
45.254,27199,
45.255,27213,
45.256,27223,
45.257,27213,
45.258,27221,
45.259,27209,
45.26,27203,
45.261,27214,
45.262,27217,
45.263,27204,
45.264,27229,
45.265,27231,
45.266,27225,
45.267,27213,
45.268,27210,
45.269,27223,
45.27,27215,
45.271,27220,
45.272,27227,
45.273,27227,
45.274,27229,
45.275,27231,
45.276,27233,
45.277,27235,
45.278,27214,
45.279,27235,
45.28,27246,
45.281,27243,
45.282,27233,
45.283,27233,
45.284,27257,
45.285,27249,
45.286,27229,
45.287,27238,
45.288,27253,
45.289,27240,
45.29,27245,
45.291,27243,
45.292,27227,
45.293,27251,
45.294,27249,
45.295,27236,
45.296,27252,
45.297,27243,
45.298,27247,
45.299,27259,
45.3,27261,
45.301,27247,
45.302,27250,
45.303,27267,
45.305,27241,
45.306,27255,
45.306,27257,
45.307,27249,
45.308,27261,
45.309,27269,
45.31,27265,
45.311,27259,
45.312,27253,
45.313,27274,
45.314,27259,
45.315,27262,
45.316,27260,
45.317,27270,
45.318,27271,
45.319,27253,
45.32,27255,
45.321,27267,
45.322,27259,
45.323,27273,
45.324,27263,
45.325,27269,
45.326,27284,
45.327,27269,
45.328,27283,
45.329,27284,
45.33,27275,
45.331,27281,
45.332,27287,
45.333,27279,
45.334,27269,
45.335,27292,
45.336,27311,
45.338,27297,
45.338,27285,
45.339,27279,
45.34,27283,
45.341,27283,
45.342,27297,
45.343,27289,
45.344,27281,
45.345,27291,
45.346,27295,
45.347,27309,
45.348,27295,
45.349,27301,
45.35,27293,
45.351,27301,
45.352,27310,
45.353,27311,
45.355,27299,
45.355,27318,
45.356,27311,
45.357,27307,
45.358,27293,
45.359,27294,
45.36,27293,
45.361,27311,
45.362,27307,
45.363,27303,
45.364,27307,
45.365,27296,
45.366,27318,
45.367,27313,
45.368,27319,
45.369,27315,
45.37,27323,
45.371,27323,
45.372,27312,
45.373,27315,
45.374,27327,
45.375,27333,
45.376,27329,
45.377,27316,
45.378,27323,
45.379,27333,
45.38,27319,
45.381,27327,
45.382,27329,
45.383,27335,
45.384,27333,
45.385,27339,
45.386,27326,
45.387,27323,
45.388,27330,
45.389,27335,
45.39,27331,
45.391,27324,
45.392,27332,
45.393,27337,
45.394,27337,
45.395,27346,
45.396,27328,
45.397,27338,
45.398,27347,
45.399,27343,
45.4,27357,
45.401,27349,
45.402,27325,
45.403,27339,
45.404,27341,
45.406,27349,
45.406,27333,
45.407,27349,
45.408,27341,
45.409,27354,
45.41,27347,
45.411,27351,
45.412,27338,
45.413,27350,
45.414,27354,
45.415,27357,
45.416,27355,
45.417,27356,
45.418,27375,
45.419,27363,
45.42,27360,
45.421,27357,
45.422,27363,
45.423,27375,
45.424,27369,
45.425,27367,
45.426,27363,
45.427,27387,
45.428,27377,
45.429,27380,
45.43,27362,
45.431,27369,
45.432,27377,
45.433,27369,
45.434,27363,
45.435,27375,
45.436,27386,
45.437,27371,
45.438,27372,
45.439,27381,
45.44,27373,
45.441,27385,
45.442,27368,
45.443,27380,
45.444,27383,
45.445,27391,
45.446,27392,
45.447,27388,
45.448,27393,
45.449,27383,
45.45,27397,
45.451,27383,
45.453,27401,
45.454,27389,
45.455,27405,
45.455,27378,
45.456,27387,
45.457,27405,
45.458,27389,
45.459,27384,
45.46,27397,
45.461,27403,
45.462,27399,
45.463,27391,
45.464,27401,
45.465,27400,
45.466,27406,
45.467,27407,
45.468,27413,
45.469,27403,
45.47,27416,
45.471,27428,
45.472,27411,
45.473,27408,
45.474,27435,
45.475,27413,
45.476,27421,
45.477,27410,
45.478,27412,
45.479,27405,
45.48,27424,
45.481,27412,
45.482,27419,
45.483,27407,
45.484,27413,
45.485,27429,
45.486,27425,
45.487,27414,
45.488,27430,
45.489,27427,
45.49,27439,
45.491,27443,
45.492,27423,
45.493,27441,
45.494,27436,
45.495,27444,
45.496,27437,
45.497,27427,
45.498,27443,
45.499,27421,
45.5,27435,
45.501,27431,
45.502,27429,
45.503,27444,
45.504,27423,
45.505,27439,
45.506,27424,
45.507,27435,
45.508,27438,
45.509,27449,
45.51,27453,
45.511,27435,
45.512,27442,
45.513,27464,
45.514,27455,
45.515,27461,
45.516,27439,
45.517,27466,
45.518,27467,
45.519,27447,
45.52,27459,
45.522,27447,
45.523,27442,
45.524,27447,
45.525,27459,
45.526,27458,
45.526,27443,
45.527,27447,
45.528,27465,
45.529,27458,
45.53,27455,
45.531,27454,
45.532,27457,
45.533,27481,
45.534,27465,
45.535,27465,
45.536,27477,
45.537,27477,
45.539,27463,
45.54,27469,
45.541,27475,
45.541,27485,
45.542,27479,
45.543,27480,
45.544,27477,
45.545,27477,
45.546,27467,
45.547,27464,
45.548,27473,
45.549,27476,
45.55,27472,
45.551,27471,
45.552,27489,
45.553,27469,
45.554,27461,
45.555,27489,
45.556,27487,
45.557,27493,
45.558,27493,
45.559,27473,
45.56,27493,
45.561,27503,
45.562,27506,
45.563,27497,
45.564,27496,
45.565,27503,
45.566,27493,
45.567,27509,
45.568,27501,
45.569,27485,
45.57,27505,
45.571,27500,
45.572,27501,
45.573,27485,
45.574,27492,
45.575,27493,
45.576,27497,
45.577,27488,
45.578,27503,
45.579,27503,
45.58,27505,
45.581,27499,
45.582,27503,
45.583,27486,
45.584,27525,
45.585,27517,
45.586,27523,
45.587,27509,
45.588,27511,
45.589,27530,
45.59,27497,
45.591,27531,
45.592,27508,
45.593,27533,
45.594,27531,
45.595,27526,
45.596,27518,
45.597,27531,
45.598,27513,
45.599,27519,
45.6,27523,
45.601,27509,
45.602,27519,
45.603,27519,
45.604,27521,
45.605,27530,
45.606,27543,
45.607,27539,
45.608,27532,
45.609,27535,
45.61,27520,
45.611,27533,
45.612,27541,
45.613,27530,
45.614,27559,
45.615,27536,
45.616,27537,
45.617,27533,
45.618,27543,
45.619,27564,
45.621,27531,
45.622,27558,
45.622,27559,
45.623,27537,
45.624,27540,
45.625,27539,
45.626,27541,
45.627,27562,
45.628,27545,
45.629,27549,
45.63,27540,
45.631,27543,
45.632,27563,
45.633,27551,
45.634,27563,
45.635,27549,
45.636,27559,
45.637,27574,
45.639,27551,
45.64,27552,
45.64,27559,
45.641,27544,
45.642,27539,
45.643,27569,
45.644,27567,
45.645,27550,
45.646,27564,
45.647,27569,
45.648,27561,
45.649,27551,
45.65,27554,
45.651,27571,
45.652,27574,
45.653,27559,
45.654,27573,
45.655,27569,
45.656,27592,
45.657,27569,
45.658,27581,
45.659,27576,
45.66,27579,
45.661,27573,
45.662,27574,
45.663,27585,
45.664,27559,
45.665,27583,
45.666,27578,
45.667,27583,
45.668,27583,
45.669,27573,
45.67,27569,
45.671,27573,
45.672,27592,
45.673,27581,
45.674,27588,
45.675,27589,
45.676,27593,
45.677,27600,
45.678,27595,
45.679,27593,
45.68,27595,
45.681,27584,
45.682,27601,
45.683,27590,
45.684,27615,
45.685,27593,
45.686,27611,
45.687,27593,
45.688,27600,
45.689,27599,
45.69,27593,
45.691,27589,
45.692,27596,
45.693,27597,
45.694,27609,
45.695,27606,
45.696,27613,
45.697,27599,
45.698,27615,
45.699,27618,
45.7,27615,
45.701,27613,
45.702,27619,
45.703,27617,
45.704,27622,
45.705,27637,
45.706,27616,
45.707,27614,
45.708,27633,
45.709,27620,
45.71,27614,
45.711,27609,
45.712,27617,
45.713,27615,
45.714,27611,
45.715,27620,
45.716,27609,
45.717,27625,
45.718,27639,
45.719,27623,
45.72,27619,
45.722,27628,
45.722,27621,
45.724,27612,
45.725,27625,
45.726,27638,
45.727,27625,
45.727,27644,
45.728,27650,
45.729,27656,
45.73,27633,
45.731,27633,
45.732,27647,
45.733,27634,
45.734,27629,
45.735,27633,
45.736,27621,
45.737,27633,
45.739,27640,
45.74,27639,
45.741,27635,
45.742,27638,
45.743,27655,
45.744,27641,
45.745,27653,
45.746,27650,
45.747,27665,
45.748,27623,
45.749,27655,
45.749,27645,
45.75,27660,
45.751,27649,
45.752,27657,
45.753,27659,
45.755,27657,
45.755,27661,
45.756,27673,
45.757,27665,
45.758,27661,
45.759,27648,
45.76,27657,
45.761,27657,
45.762,27650,
45.763,27655,
45.764,27659,
45.765,27667,
45.766,27684,
45.767,27663,
45.768,27667,
45.769,27671,
45.77,27683,
45.771,27671,
45.772,27673,
45.773,27677,
45.774,27669,
45.775,27674,
45.776,27666,
45.777,27671,
45.778,27665,
45.779,27675,
45.78,27675,
45.781,27686,
45.782,27688,
45.783,27679,
45.784,27695,
45.785,27674,
45.786,27683,
45.787,27669,
45.788,27678,
45.789,27680,
45.791,27685,
45.791,27702,
45.792,27686,
45.793,27690,
45.794,27705,
45.795,27699,
45.796,27707,
45.797,27689,
45.798,27695,
45.799,27692,
45.8,27682,
45.801,27699,
45.803,27714,
45.804,27695,
45.804,27705,
45.805,27683,
45.806,27701,
45.807,27685,
45.808,27696,
45.809,27703,
45.81,27709,
45.811,27701,
45.812,27701,
45.813,27704,
45.814,27711,
45.815,27709,
45.816,27711,
45.817,27715,
45.818,27719,
45.819,27706,
45.82,27701,
45.821,27720,
45.822,27734,
45.823,27717,
45.824,27718,
45.825,27704,
45.826,27711,
45.827,27709,
45.828,27740,
45.829,27714,
45.83,27711,
45.831,27717,
45.832,27723,
45.833,27723,
45.834,27717,
45.835,27719,
45.836,27718,
45.837,27723,
45.838,27730,
45.839,27737,
45.84,27733,
45.841,27728,
45.842,27755,
45.843,27731,
45.844,27720,
45.845,27721,
45.846,27729,
45.847,27733,
45.849,27717,
45.85,27721,
45.851,27747,
45.851,27723,
45.852,27731,
45.853,27739,
45.855,27758,
45.856,27737,
45.857,27743,
45.857,27743,
45.858,27750,
45.859,27745,
45.86,27747,
45.861,27739,
45.862,27749,
45.863,27763,
45.864,27742,
45.865,27751,
45.866,27747,
45.867,27753,
45.868,27739,
45.869,27747,
45.87,27763,
45.871,27759,
45.873,27731,
45.873,27759,
45.874,27743,
45.875,27762,
45.876,27764,
45.877,27760,
45.878,27743,
45.879,27769,
45.88,27770,
45.881,27765,
45.882,27755,
45.883,27767,
45.884,27774,
45.885,27787,
45.886,27779,
45.887,27763,
45.888,27779,
45.889,27763,
45.89,27753,
45.891,27777,
45.892,27775,
45.893,27763,
45.894,27775,
45.895,27782,
45.896,27761,
45.897,27761,
45.898,27757,
45.899,27763,
45.9,27771,
45.901,27765,
45.902,27765,
45.903,27783,
45.904,27778,
45.905,27793,
45.906,27775,
45.907,27783,
45.908,27789,
45.909,27792,
45.91,27789,
45.911,27786,
45.912,27789,
45.913,27799,
45.914,27793,
45.915,27789,
45.916,27775,
45.917,27787,
45.918,27804,
45.919,27783,
45.92,27799,
45.921,27793,
45.922,27805,
45.923,27775,
45.924,27799,
45.925,27801,
45.926,27786,
45.927,27801,
45.928,27801,
45.929,27789,
45.93,27805,
45.931,27809,
45.932,27821,
45.933,27816,
45.934,27815,
45.935,27803,
45.936,27807,
45.937,27818,
45.938,27809,
45.939,27807,
45.94,27811,
45.941,27799,
45.942,27805,
45.943,27809,
45.944,27810,
45.945,27824,
45.946,27823,
45.947,27819,
45.948,27815,
45.949,27802,
45.95,27814,
45.951,27809,
45.952,27823,
45.953,27822,
45.954,27829,
45.955,27823,
45.956,27835,
45.957,27849,
45.958,27828,
45.959,27820,
45.96,27816,
45.961,27838,
45.962,27840,
45.963,27827,
45.964,27825,
45.965,27833,
45.966,27821,
45.967,27831,
45.968,27837,
45.969,27837,
45.97,27831,
45.971,27833,
45.972,27826,
45.973,27829,
45.974,27843,
45.975,27843,
45.976,27853,
45.977,27845,
45.978,27855,
45.979,27848,
45.98,27841,
45.981,27843,
45.982,27855,
45.983,27837,
45.984,27827,
45.985,27843,
45.986,27843,
45.987,27865,
45.988,27841,
45.99,27849,
45.99,27851,
45.991,27847,
45.992,27841,
45.993,27857,
45.994,27862,
45.995,27862,
45.996,27865,
45.997,27861,
45.998,27869,
45.999,27859,
46,27876,
46.001,27857,
46.002,27863,
46.003,27863,
46.004,27869,
46.006,27859,
46.006,27869,
46.008,27868,
46.008,27861,
46.009,27861,
46.01,27861,
46.011,27860,
46.012,27847,
46.013,27861,
46.014,27881,
46.015,27866,
46.016,27867,
46.017,27871,
46.018,27875,
46.019,27868,
46.02,27863,
46.021,27880,
46.022,27887,
46.023,27883,
46.024,27879,
46.025,27873,
46.026,27883,
46.027,27897,
46.028,27891,
46.029,27891,
46.03,27877,
46.031,27871,
46.032,27893,
46.033,27881,
46.034,27890,
46.035,27885,
46.037,27867,
46.038,27887,
46.039,27897,
46.039,27894,
46.04,27887,
46.041,27886,
46.042,27909,
46.043,27909,
46.044,27886,
46.045,27904,
46.046,27903,
46.047,27893,
46.048,27907,
46.049,27903,
46.05,27901,
46.051,27907,
46.052,27911,
46.053,27898,
46.054,27885,
46.055,27894,
46.056,27917,
46.057,27897,
46.058,27903,
46.059,27907,
46.06,27917,
46.061,27897,
46.062,27906,
46.063,27892,
46.064,27899,
46.065,27915,
46.066,27915,
46.067,27936,
46.068,27910,
46.069,27907,
46.07,27928,
46.071,27923,
46.072,27907,
46.074,27921,
46.074,27933,
46.075,27929,
46.076,27917,
46.077,27919,
46.078,27913,
46.079,27909,
46.08,27921,
46.081,27929,
46.082,27911,
46.083,27915,
46.084,27911,
46.085,27923,
46.086,27925,
46.087,27909,
46.088,27937,
46.089,27929,
46.09,27929,
46.091,27945,
46.092,27937,
46.093,27929,
46.094,27930,
46.095,27935,
46.096,27930,
46.097,27929,
46.098,27951,
46.099,27943,
46.1,27947,
46.101,27925,
46.102,27942,
46.103,27939,
46.104,27940,
46.105,27938,
46.106,27945,
46.107,27955,
46.108,27947,
46.109,27962,
46.11,27948,
46.111,27933,
46.112,27950,
46.113,27957,
46.114,27963,
46.115,27959,
46.116,27959,
46.117,27950,
46.118,27972,
46.119,27969,
46.12,27962,
46.121,27956,
46.122,27957,
46.123,27967,
46.124,27953,
46.125,27957,
46.126,27943,
46.127,27953,
46.128,27965,
46.129,27951,
46.13,27963,
46.131,27954,
46.132,27965,
46.133,27970,
46.134,27973,
46.135,27965,
46.136,27976,
46.137,27967,
46.138,27987,
46.139,27971,
46.14,27969,
46.141,27969,
46.142,27973,
46.143,27985,
46.144,27971,
46.145,27976,
46.146,27969,
46.147,27992,
46.148,27985,
46.149,27965,
46.15,27969,
46.151,27985,
46.152,27977,
46.153,27967,
46.154,27983,
46.155,27984,
46.156,27984,
46.157,27989,
46.158,28006,
46.159,27985,
46.16,27987,
46.161,27990,
46.162,27993,
46.163,27999,
46.164,27991,
46.165,27985,
46.166,27999,
46.167,27990,
46.169,28003,
46.169,27993,
46.17,28015,
46.171,28002,
46.172,27996,
46.173,27999,
46.174,27987,
46.175,27977,
46.176,27995,
46.177,27985,
46.178,27987,
46.179,28003,
46.18,28009,
46.181,28006,
46.182,28009,
46.183,27999,
46.184,28025,
46.185,28013,
46.186,28005,
46.187,27995,
46.188,28008,
46.189,28017,
46.19,28013,
46.191,28025,
46.192,28005,
46.193,28016,
46.194,28005,
46.195,28010,
46.196,28015,
46.198,28016,
46.198,28009,
46.199,27999,
46.2,28013,
46.201,28009,
46.202,28017,
46.203,28018,
46.204,28029,
46.205,28031,
46.206,28009,
46.207,28015,
46.208,28015,
46.209,28041,
46.21,28028,
46.211,28031,
46.212,28027,
46.213,28023,
46.214,28036,
46.215,28026,
46.216,28029,
46.217,28025,
46.218,28031,
46.219,28031,
46.22,28021,
46.221,28031,
46.222,28031,
46.223,28048,
46.224,28041,
46.225,28029,
46.226,28028,
46.227,28033,
46.228,28039,
46.229,28051,
46.23,28031,
46.231,28045,
46.232,28053,
46.233,28065,
46.234,28056,
46.235,28045,
46.236,28043,
46.237,28058,
46.238,28046,
46.239,28055,
46.24,28061,
46.241,28034,
46.242,28055,
46.244,28052,
46.245,28041,
46.245,28045,
46.246,28055,
46.247,28056,
46.248,28069,
46.249,28043,
46.25,28057,
46.251,28051,
46.252,28065,
46.253,28046,
46.254,28060,
46.255,28071,
46.256,28057,
46.257,28070,
46.258,28067,
46.259,28069,
46.26,28063,
46.261,28055,
46.262,28071,
46.263,28076,
46.264,28059,
46.265,28059,
46.266,28071,
46.267,28065,
46.268,28062,
46.269,28049,
46.27,28064,
46.272,28075,
46.273,28066,
46.274,28087,
46.274,28057,
46.275,28093,
46.276,28075,
46.277,28080,
46.278,28077,
46.279,28066,
46.28,28085,
46.281,28089,
46.282,28082,
46.283,28077,
46.284,28085,
46.285,28086,
46.286,28079,
46.288,28080,
46.289,28083,
46.29,28095,
46.29,28083,
46.291,28069,
46.292,28076,
46.293,28084,
46.294,28085,
46.295,28099,
46.296,28094,
46.297,28083,
46.298,28080,
46.299,28081,
46.3,28085,
46.301,28103,
46.302,28095,
46.303,28103,
46.304,28101,
46.305,28098,
46.306,28085,
46.307,28117,
46.308,28095,
46.309,28099,
46.31,28099,
46.311,28102,
46.312,28100,
46.313,28098,
46.314,28103,
46.315,28099,
46.316,28097,
46.317,28093,
46.318,28101,
46.319,28119,
46.32,28121,
46.321,28119,
46.322,28111,
46.323,28107,
46.324,28123,
46.325,28119,
46.326,28109,
46.327,28113,
46.328,28123,
46.329,28117,
46.33,28106,
46.331,28116,
46.332,28123,
46.333,28131,
46.334,28121,
46.335,28117,
46.336,28108,
46.337,28111,
46.338,28127,
46.339,28130,
46.34,28125,
46.341,28109,
46.342,28126,
46.343,28123,
46.344,28137,
46.345,28125,
46.346,28120,
46.348,28119,
46.349,28139,
46.35,28149,
46.351,28147,
46.352,28133,
46.353,28134,
46.353,28129,
46.354,28124,
46.355,28119,
46.356,28151,
46.357,28134,
46.358,28143,
46.359,28147,
46.36,28131,
46.361,28129,
46.362,28147,
46.363,28139,
46.364,28139,
46.365,28147,
46.366,28158,
46.367,28153,
46.368,28145,
46.369,28155,
46.37,28143,
46.371,28161,
46.372,28141,
46.373,28142,
46.374,28157,
46.376,28153,
46.376,28155,
46.377,28163,
46.378,28156,
46.38,28163,
46.38,28149,
46.381,28145,
46.382,28153,
46.383,28141,
46.384,28139,
46.385,28156,
46.386,28142,
46.387,28158,
46.388,28163,
46.389,28153,
46.39,28177,
46.391,28170,
46.392,28161,
46.393,28174,
46.394,28158,
46.395,28159,
46.396,28179,
46.397,28168,
46.398,28172,
46.399,28183,
46.4,28167,
46.401,28163,
46.402,28158,
46.403,28167,
46.404,28181,
46.405,28164,
46.407,28188,
46.407,28167,
46.408,28179,
46.409,28183,
46.41,28161,
46.411,28187,
46.412,28179,
46.413,28179,
46.414,28185,
46.415,28186,
46.416,28184,
46.417,28190,
46.418,28203,
46.419,28187,
46.42,28190,
46.421,28186,
46.422,28183,
46.423,28189,
46.424,28185,
46.425,28185,
46.426,28193,
46.427,28175,
46.428,28195,
46.429,28181,
46.43,28188,
46.431,28187,
46.432,28189,
46.433,28196,
46.434,28201,
46.435,28189,
46.436,28186,
46.437,28197,
46.438,28206,
46.439,28183,
46.44,28204,
46.441,28205,
46.442,28211,
46.443,28191,
46.444,28201,
46.445,28187,
46.446,28188,
46.447,28197,
46.448,28189,
46.449,28191,
46.45,28211,
46.452,28210,
46.452,28205,
46.453,28193,
46.454,28186,
46.455,28209,
46.457,28216,
46.457,28203,
46.458,28215,
46.459,28221,
46.46,28215,
46.461,28211,
46.462,28234,
46.463,28211,
46.464,28204,
46.465,28199,
46.466,28211,
46.467,28223,
46.468,28211,
46.469,28225,
46.47,28214,
46.471,28221,
46.472,28219,
46.473,28213,
46.474,28218,
46.475,28219,
46.476,28224,
46.477,28206,
46.478,28211,
46.479,28225,
46.48,28240,
46.481,28230,
46.482,28245,
46.483,28225,
46.484,28231,
46.485,28229,
46.486,28231,
46.487,28227,
46.488,28226,
46.489,28237,
46.49,28253,
46.491,28231,
46.492,28228,
46.493,28225,
46.494,28235,
46.495,28225,
46.496,28232,
46.497,28225,
46.498,28227,
46.499,28231,
46.5,28227,
46.501,28257,
46.502,28245,
46.503,28243,
46.504,28245,
46.505,28253,
46.506,28243,
46.507,28261,
46.508,28261,
46.509,28261,
46.51,28249,
46.511,28241,
46.512,28252,
46.513,28261,
46.514,28256,
46.515,28249,
46.516,28245,
46.517,28235,
46.518,28249,
46.519,28255,
46.52,28257,
46.521,28247,
46.522,28257,
46.523,28271,
46.524,28251,
46.525,28248,
46.526,28252,
46.527,28253,
46.528,28267,
46.529,28264,
46.53,28250,
46.531,28257,
46.532,28279,
46.533,28263,
46.534,28279,
46.535,28257,
46.536,28251,
46.537,28267,
46.538,28265,
46.539,28263,
46.54,28250,
46.541,28275,
46.542,28281,
46.543,28265,
46.544,28273,
46.545,28273,
46.546,28283,
46.547,28277,
46.548,28263,
46.549,28281,
46.55,28273,
46.551,28279,
46.552,28279,
46.553,28277,
46.554,28283,
46.555,28295,
46.556,28294,
46.557,28283,
46.558,28293,
46.559,28275,
46.56,28281,
46.561,28291,
46.562,28285,
46.563,28277,
46.564,28276,
46.565,28281,
46.566,28277,
46.567,28281,
